gender05,age05,education05,hisp05,race05,income05,party05,marital05,Q9_05,Q10,Q5_05,Q7_05,Q6_05,gender13,age13,educaton13,hisp13,race13,income13,Q1_13,Q2_13,Q3_13,Q4_13,Q5_13,Q6_13,Q7_13,Q8_13,gender15,age15,education15,hisp15,race15,income15,party15,marital15,Q1_15,Q2_15,Q3_15,Q4_15,Q5_15,Q6_15,Q7_15,Q8_15
MALE,53,5,2,9,9,1,3,2, , , , ,FEMALE,47,8,2,1,7,2, ,2,2,2,2,2,2,FEMALE,49,2,2,2,3,2,6,2,1,1,1,1,1,2,1
FEMALE,39,1,2,1,9,3,1,2, ,2,2,8,MALE,84,3,2,1,3, , ,2,2,2,2,2,1,FEMALE,22,6,2,1,1,1,6,2, ,1,2,2,2,1,1
MALE,75,6,2,1,9,4,1,2, , , , ,FEMALE,60,8,2,1,6,2, ,2,2,2,2,1,2,FEMALE,51,8,2,1,98,2,1,2, ,1,1,1,1,2,1
FEMALE,92,3,2,1,9,2,5,2, , , , ,FEMALE,52,8,2,1,6,2, ,1,1,1,1,2,2,FEMALE,56,4,1,1,1,3,1,2, ,2,2,1,1,1,1
MALE,48,5,2,1,8,1,5,1,1,1,2,1,MALE,65,5,2,1,99,2, ,2,2,2,2,2,1,MALE,36,4,2,1,9,1,1,2,2,1,1,1,1,2,2
FEMALE,77,5,2,1,9,2,5,2, , , , ,FEMALE,63,6,2,1,99,2, ,2,2,1,1,2,2,FEMALE,46,6,2,1,4,2,3,2,2,1,1,1,1,2,2
FEMALE,26,6,1,4,4,1,6,1,2,1,2,1,MALE,84,2,2,1,2, , ,2,2,2,1,8,8,FEMALE,71,4,2,1,8,4,1,2, ,2,2,2,2,8,2
MALE,69,3,2,1,4,1,1,2, , , , ,FEMALE,50,6,2,1,99,2, ,1,2,2,2,2,2,FEMALE,25,6,2,3,6,2,6,1,2,1,2,1,1,2,2
FEMALE,64,1,2,1,1,4,3,2, , , , ,FEMALE,46,5,2,1,6,1, ,1,1,1,1,2,1,FEMALE,56,4,2,1,6,2,2,1,2,2,2,1,8,2,2
FEMALE,48,3,2,1,7,1,1,2, ,1,2,1,FEMALE,60,3,2,1,4,2,2,2,1,1,1,2,1,MALE,99,99,9,9,99,9,9,2, ,8,8,9,9,9,9
FEMALE,51,5,2,1,8,3,1,1,2,2,2,2,FEMALE,72,3,2,1,2,2, ,2,2,1,1,2,2,MALE,31,5,1,4,6,3,2,2,2,1,2,1,1,2,1
MALE,52,6,2,1,8,1,1,1,1,1,1,1,MALE,75,1,2,1,4,2, ,2,8,1,8,1,1,MALE,30,8,9,9,99,3,6,2,2,2,2,1,1,2,2
FEMALE,49,6,2,1,5,2,1,2, ,2,1,2,FEMALE,58,3,2,1,4,2,2,2,2,2,2,1,2,MALE,24,6,2,2,3,3,6,2,1,1,1,1,1,2,1
FEMALE,20,5,2,1,2,1,6,2, ,2,1,2,FEMALE,55,5,2,1,2,2, ,1,1,2,1,1,1,FEMALE,47,8,2,1,5,3,6,1, ,1,8,2,2,2,2
MALE,20,3,2,1,3,3,6,2, , , , ,MALE,66,6,2,1,99,2,2,2,2,2,2,8,2,MALE,28,6,2,1,8,3,6,2,2,1,1,1,1,2,2
MALE,61,3,2,1,5,1,1,2, ,1,2,2,FEMALE,34,6,1,3,98,2,2,2,2,2,2,2,8,MALE,20,3,2,1,6,3,6,2, ,2,2,1,1,2,2
MALE,45,5,2,1,4,1,3,2, ,1,2,2,MALE,87,4,2,1,98,2, ,2,2,2,2,2,2,FEMALE,48,3,2,2,1,3,6,2,2,2,2,2,2,2,2
FEMALE,35,1,2,1,7,2,1,2, ,2,2,2,MALE,35,5,2,1,5,2, ,2,2,1,1,2,2,MALE,62,5,2,1,6,1,1,2,2,2,2,1,1,1,1
MALE,57,5,2,1,7,3,1,1,1,1,2,1,MALE,85,3,2,1,3, , ,2,2,2,2,1,2,MALE,65,4,2,2,5,9,1,2,2,2,1,1,1,2,2
MALE,24,6,2,1,4,2,6,2, ,2,1,2,MALE,66,8,2,1,99,2, ,2,2,9,9,9,9,FEMALE,50,3,2,1,7,3,1,2, ,2,2,2,2,2,1
FEMALE,60,4,2,1,7,3,5,1,2,2,2,1,FEMALE,56,5,2,1,3,2, ,2,2,1,1,2,2,MALE,56,8,2,1,6,1,3,2, ,1,1,1,1,2,2
FEMALE,35,3,2,1,2,3,1,1,2,1,1,1,MALE,46,4,2,1,98,2, ,2,2,8,8,8,8,FEMALE,57,3,2,1,6,1,2,2, ,2,1,1,1,2,1
MALE,54,5,1,1,6,3,1,2, ,1,1,2,MALE,57,8,2,1,7,2,2,1,1,1,8,2,2,FEMALE,60,3,2,1,98,1,1,2,2,2,8,1,1,2,2
MALE,56,5,2,1,8,1,1,2, ,2,2,2,FEMALE,57,6,2,1,6,2, ,2,2,1,1,2,2,MALE,23,8,2,3,6,3,6,2,2,2,2,1,2,1,1
FEMALE,64,5,2,1,4,2,5,1,1,2,2,2,MALE,69,4,2,1,1,1, ,2,2,1,2,2,8,MALE,20,5,1,6,1,3,6,2,2,1,2,1,2,2,2
MALE,48,3,2,1,5,3,1,9, ,8,8,8,FEMALE,50,4,2,2,3,2, ,2,2,1,1,2,1,FEMALE,50,5,2,1,99,1,1,2,2,1,1,1,1,2,2
FEMALE,54,3,2,1,1,3,1,1,2,2,1,2,FEMALE,66,3,2,1,4,2, ,1,1,8,2,2,2,MALE,23,8,1,6,2,3,6,1,1,1,1,1,1,2,2
MALE,26,5,2,1,3,3,1,1,1,1,2,1,MALE,48,4,2,1,99,2, ,1,2,2,2,2,2,FEMALE,60,8,2,1,99,1,1,2,2,2,2,1,2,2,2
MALE,84,7,2,1,6,3,1,2, ,8,8,8,MALE,74,5,2,1,4, , ,2,2,8,8,1,1,MALE,50,5,2,2,6,1,1,2,2,2,2,2,2,2,2
FEMALE,50,3,2,1,5,2,3,1,1,1,2,1,FEMALE,37,1,1,6,3, , ,2,2,2,2,1,1,MALE,23,3,2,1,2,2,6,1,1,1,1,1,2,1,1
MALE,24,7,2,1,8,4,6,1,1,2,2,2,MALE,72,4,2,1,8,2,2,1,1,1,1,2,2,MALE,21,8,2,5,6,1,6,2,2,1,2,1,2,2,1
FEMALE,56,5,2,1,3,3,1,2, , , , ,FEMALE,71,8,2,1,99,2,2,1,2,2,8,2,2,FEMALE,63,2,1,1,2,2,2, , ,2,2,1,1,8,1
MALE,38,3,2,1,4,1,1,2, ,2,1,2,FEMALE,55,8,2,1,5,2, ,1,1,1,2,2,2,MALE,53,8,2,1,98,1,1,2,2,1,1,1,1,2,8
FEMALE,45,5,2,1,1,2,3,2, ,1,2,1,FEMALE,62,3,1,6,2, , ,2,2,2,2,1,2,FEMALE,22,6,2,1,2,2,6,2,2,1,1,2,2,2,2
MALE,70,5,2,1,5,1,1,2, ,8,8,8,MALE,84,3,2,1,3, , ,2,2,1,1,2,2,FEMALE,58,3,2,1,3,3,1,2,2,1,2,1,1,1,1
MALE,32,6,2,1,6,3,1,1,1,1,2,1,FEMALE,90,6,2,1,1,2, ,2,2,2,2,8,2,FEMALE,45,8,2,5,9,2,1,2,2,1,2,1,1,2,2
MALE,45,7,2,1,5,2,1,1,2,8,2,1,MALE,42,2,2,1,5,2, ,2,2,2,1,1,8,FEMALE,32,4,2,3,4,2,1,2,2,2,2,2,2,1,2
FEMALE,54,3,2,1,3,1,1,1,2,2,1,2,FEMALE,72,8,2,1,7,2, ,8,8,1,8,2,2,MALE,63,3,2,2,3,2,6, , ,2,2,1,1,1,1
MALE,33,5,2,1,7,1,1,1,1,1,1,1,FEMALE,92,8,2,1,98,2, ,2,2,2,2,9,8,MALE,41,5,2,1,6,3,3,1,1,2,2,1,1,2,2
FEMALE,49,5,2,1,9,2,1,1,1,2,2,1,FEMALE,46,4,2,1,8,2, ,1,2,8,8,2,8,MALE,24,4,2,1,5,3,2,2,2,2,2,2,2,1,1
MALE,53,5,2,1,3,3,1,2, ,2,2,1,MALE,63,3,2,1,4,2, ,2,2,2,2,1,1,MALE,57,8,2,1,9,2,1,2,2,1,1,1,2,2,2
FEMALE,20,2,2,5,3,3,6,2, ,2,1,2,FEMALE,31,6,2,1,6,1,2,1,2,1,1,2,2,MALE,99,6,2,1,99,9,1,2,2,1,1,8,8,2,2
FEMALE,38,3,2,3,2,2,6,2, ,1,2,1,FEMALE,40,6,2,1,9,2, ,1,1,8,1,2,2,FEMALE,67,8,2,1,8,3,1,2,2,1,1,2,1,2,2
FEMALE,34,5,2,1,6,2,1,1,2,1,2,2,FEMALE,75,6,1,2,4, , ,2,2,1,2,2,8,FEMALE,37,8,2,1,4,3,1,2,2,1,2,1,1,2,2
FEMALE,57,3,2,1,4,3,3,2, ,8,8,8,MALE,80,8,2,2,6,2, ,2,2,8,1,2,2,MALE,20,3,2,3,9,2,6,2,2,1,2,1,1,2,2
FEMALE,40,5,1,1,3,2,3,1,1,1,2,1,FEMALE,59,6,2,1,8,2, ,2,2,2,2,1,1,FEMALE,38,4,2,1,1,2,2,2,2,1,1,1,1,2,1
FEMALE,43,6,2,1,8,2,1,2, ,1,2,2,MALE,52,6,2,1,9,2,2,1,2,1,1,2,1,FEMALE,41,8,2,4,7,2,6,2,2,1,1,1,1,2,2
MALE,27,2,1,6,1,3,1,2, ,1,2,2,FEMALE,45,1,1,1,99, , ,2,2,2,1,8,2,MALE,33,1,2,1,6,1,1,2,2,2,2,2,1,2,1
FEMALE,85,5,2,1,1,1,5,2, , , , ,FEMALE,80,5,2,1,3,2, ,1,1,1,1,2,2,FEMALE,45,4,1,1,4,4,6,2,2,2,2,2,2,1,2
MALE,45,5,2,1,7,1,1,1,1,2,1,2,MALE,73,8,2,1,3, , ,2,2,1,8,2,2,MALE,26,1,1,1,98,3,1,2, ,2,2,1,1,2,2
MALE,73,6,2,1,5,2,5,2, , , , ,FEMALE,47,8,2,1,8,2,2,1,2,2,2,2,2,MALE,48,8,1,1,9,2,1,1,2,1,1,1,1,2,1
MALE,49,7,2,1,7,3,1,2, ,1,2,8,FEMALE,52,6,2,1,7,2, ,2,2,2,2,2,1,MALE,68,4,2,1,99,3,1, , ,2,2,1,2,2,2
FEMALE,46,5,2,1,9,3,1,2, ,1,2,1,MALE,26,8,2,1,5,2,2,2,1,1,2,2,1,FEMALE,41,6,2,1,9,1,1,2,2,1,1,1,1,2,2
FEMALE,65,1,2,2,9,9,3,2, , , , ,MALE,61,2,1,1,4,2, ,2,2,1,1,1,1,FEMALE,54,4,2,1,1,9,3,2,2,2,2,8,1,1,8
FEMALE,59,5,2,1,8,1,1,2, ,8,2,1,FEMALE,53,6,2,1,7,2, ,1,1,1,1,2,8,FEMALE,49,6,2,1,98,4,3,1,1,1,2,2,2,2,8
MALE,51,6,2,1,4,3,1,1,2,1,1,2,FEMALE,58,4,2,1,99,1, ,1,2,1,1,2,2,FEMALE,65,4,2,1,4,2,1,2, ,1,2,1,1,2,2
FEMALE,91,3,2,1,1,3,5,2, , , , ,FEMALE,44,4,1,1,7,2,2,1,1,8,1,2,8,MALE,31,6,2,4,7,5,6,2,2,1,1,1,2,2,2
FEMALE,20,5,2,1,3,2,6,1,2,2,2,1,MALE,34,8,2,1,8,2,2,2,2,8,2,2,2,MALE,26,4,2,4,6,3,1,2,2,1,2,1,1,2,2
FEMALE,60,3,2,1,4,1,1,2, ,1,2,1,FEMALE,38,4,2,1,98,1,2,2,2,1,1,2,2,MALE,69,5,2,1,9,9,2,2,2,2,1,8,8,2,9
MALE,43,3,2,1,4,2,6,2, ,8,8,8,FEMALE,58,3,2,2,6,2,2,1,2,2,1,2,1,MALE,22,5,2,3,98,3,6,2,2,1,1,1,2,2,2
MALE,99,7,1,1,9,2,1,2, ,1,2,1,FEMALE,52,5,2,1,8,1,2,1,1,1,1,2,2,FEMALE,18,3,2,1,6,1,6,2,2,1,1,1,2,2,2
FEMALE,99,3,2,1,2,1,5,1,1, , , ,FEMALE,86,6,2,1,99, , ,2,2,1,2,2,8,MALE,64,8,2,1,6,3,3,1,1,2,2,1,2,2,2
MALE,18,3,1,1,3,1,6,2, ,2,2,2,FEMALE,60,7,2,1,4,2, ,1,2,2,2,2,2,FEMALE,73,3,2,1,2,3,5, , ,1,1,2,2,2,2
MALE,35,3,1,6,2,3,1,2, ,1,2,1,FEMALE,99,3,2,1,1, , ,2,2,1,2,2,2,FEMALE,57,5,2,1,5,4,1,2,2,2,2,2,8,2,8
FEMALE,98,3,2,1,9,1,5,1,2, , , ,FEMALE,54,4,2,1,8,2,2,2,2,2,2,2,8,MALE,36,3,1,6,2,1,2,2, ,2,2,2,1,1,1
FEMALE,35,7,2,1,8,3,1,2, ,2,1,1,MALE,24,4,2,1,2,2, ,2,2,2,1,2,2,MALE,27,4,1,1,4,3,1,2,2,1,2,1,2,2,2
MALE,30,7,2,1,5,1,1,1,1,8,2,2,MALE,49,3,1,1,7,2,2,2,2,2,1,1,1,MALE,68,3,2,1,8,2,1,2, ,2,2,1,1,1,8
MALE,36,7,2,1,8,3,1,1,1,1,1,1,FEMALE,79,2,2,2,98, , ,2,2,2,2,1,1,MALE,42,6,2,1,6,3,6,1,2,1,2,2,1,2,8
MALE,40,3,2,1,3,2,4,2, , , , ,FEMALE,62,8,2,1,4,2, ,1,1,1,1,2,2,FEMALE,65,6,2,1,98,9,1,2,2,2,2,1,1,2,2
FEMALE,51,6,2,1,9,3,1,2, ,8,2,8,FEMALE,45,3,2,2,2,2, ,2,2,8,2,2,2,MALE,21,6,2,4,7,2,6,1,1,1,1,1,1,2,2
FEMALE,46,6,2,1,9,1,6,2, ,2,8,2,FEMALE,44,2,2,2,9, , ,2,2,9,2,2,2,MALE,44,98,2,5,3,2,1,2,2,2,2,1,2,8,1
MALE,50,3,2,1,3,2,6,2, ,1,1,1,FEMALE,64,4,2,2,8,2, ,2,2,1,1,1,2,MALE,62,8,2,1,8,3,1,2,2,2,2,1,2,2,2
MALE,18,2,2,1,9,3,6,1,2,1,2,1,FEMALE,65,5,2,1,6,2, ,2,2,2,2,1,2,MALE,50,3,1,2,2,2,4,1, ,2,1,2,2,1,1
FEMALE,47,6,2,1,7,3,1,2, ,2,2,1,FEMALE,72,3,2,1,3, , ,2,2,1,1,1,1,FEMALE,39,8,2,1,2,2,6,1,2,1,1,1,1,2,1
FEMALE,77,3,2,1,9,1,5,2, , , , ,MALE,18,2,2,1,1,2, ,1,2,2,1,2,1,FEMALE,20,3,2,1,2,3,6,1,1,1,1,1,1,2,1
FEMALE,28,6,2,1,6,1,1,2, ,8,2,1,FEMALE,54,2,1,1,1,2, ,2,2,2,2,2,1,MALE,47,3,2,2,1,2,1,2,2,2,2,1,1,2,2
MALE,84,2,2,1,2,9,5,2, , , , ,FEMALE,45,5,2,1,99,2,2,1,1,2,1,2,2,MALE,44,4,2,1,6,4,5,2,2,2,2,8,8,8,8
FEMALE,46,7,2,1,8,2,1,1,1,1,2,1,FEMALE,65,4,2,1,6,2,2,2,1,2,2,2,2,MALE,57,3,2,1,3,5,5,1, ,2,2,1,2,2,8
MALE,58,5,2,5,9,1,1,2, , , , ,FEMALE,60,4,2,1,5,2, ,2,2,2,2,2,2,FEMALE,49,4,2,1,6,3,1,2,2,2,2,1,1,2,1
FEMALE,99,3,2,1,9,2,1,2, ,1,2,1,MALE,62,3,2,1,7,2, ,2,2,1,1,2,2,FEMALE,63,3,2,1,98,1,5, , ,2,2,2,2,8,8
FEMALE,43,3,2,1,1,3,6,2, , , , ,MALE,77,4,2,1,3,2, ,1,1,1,1,2,2,FEMALE,41,4,2,1,99,3,3,2,2,2,2,1,1,2,2
FEMALE,44,5,2,1,9,3,1,2, ,1,2,1,MALE,99,8,2,5,7,2, ,2,2,2,1,8,1,MALE,50,6,2,1,8,1,1,2,2,2,2,2,2,2,2
MALE,32,5,2,1,6,2,1,2, ,1,1,2,FEMALE,66,4,2,1,4,2, ,2,1,1,1,2,2,MALE,45,4,2,1,8,1,3,1,2,1,1,1,1,2,2
MALE,70,3,2,1,2,1,1,2, , , , ,FEMALE,68,3,2,1,4, , ,2,2,9,9,2,2,FEMALE,32,6,2,2,98,2,6,2,2,2,2,1,1,2,1
FEMALE,43,5,2,1,4,3,1,2, ,2,1,2,FEMALE,25,4,2,1,3,2, ,2,2,2,2,1,2,MALE,45,4,1,1,4,3,2,2,2,2,2,2,2,2,2
MALE,30,2,2,1,2,3,4,1,2,1,2,1,FEMALE,75,4,2,1,99, , ,2,1,8,1,8,1,FEMALE,66,4,2,1,2,2,2,2, ,2,2,9,9,9,9
FEMALE,32,6,2,1,9,1,1,2, ,2,1,2,FEMALE,61,3,2,2,5,2, ,2,2,9,1,1,1,FEMALE,33,8,2,1,3,2,6,1,2,8,1,1,8,2,2
MALE,41,3,2,1,3,2,1,1,1, , , ,MALE,22,1,2,1,1, , ,2,2,2,2,1,8,MALE,30,6,2,1,5,5,1,2,2,1,2,2,2,2,2
FEMALE,68,7,2,1,5,3,5,2, ,2,2,2,FEMALE,99,3,2,1,2, , ,2,2,2,2,1,1,MALE,38,1,1,1,2,3,4, , ,2,2,2,2,2,2
FEMALE,77,3,2,1,9,1,5,2, , , , ,FEMALE,49,8,2,1,9,2, ,1,1,1,1,2,2,FEMALE,34,6,2,2,8,2,1,2,2,2,2,2,2,8,8
FEMALE,64,2,2,1,2,1,3,2, , , , ,MALE,41,3,2,1,6,2, ,2,2,1,1,2,2,FEMALE,92,1,2,1,1,3,5, , ,2,2,1,1,2,1
MALE,40,7,2,1,9,3,4,2, ,1,2,1,MALE,83,3,2,1,1, , ,2,2,2,1,8,1,FEMALE,55,4,2,1,6,3,1,2,2,2,1,1,2,2,2
FEMALE,26,3,2,2,2,2,6,1,1,1,2,2,MALE,64,3,2,1,3,2, ,2,2,2,2,8,2,MALE,55,4,2,1,8,1,1,2,2,2,2,9,1,1,2
FEMALE,60,6,2,1,8,3,1,2, ,2,2,2,FEMALE,71,3,2,2,3, , ,2,2,2,2,1,2,MALE,53,3,2,1,3,1,6,1, ,2,2,1,1,2,2
FEMALE,40,7,2,1,6,1,1,2, ,1,8,8,FEMALE,81,8,2,1,7,2, ,1,1,1,2,2,2,FEMALE,48,6,2,2,7,2,3,2,2,1,1,1,1,2,1
FEMALE,18,2,2,1,9,3,6,2, , , , ,FEMALE,74,1,1,1,98, , ,2,2,2,2,2,2,MALE,58,8,2,1,3,1,3,2,2,2,2,1,1,2,2
FEMALE,68,4,2,1,3,3,5,2, ,1,2,1,MALE,64,8,2,1,9,2,2,1,1,1,1,2,2,MALE,43,6,2,1,5,2,4,2,2,1,1,1,1,2,1
FEMALE,65,3,2,1,5,2,5,2, , , , ,MALE,57,5,2,1,99, , ,1,2,2,2,2,2,FEMALE,49,8,2,1,6,1,3,1,2,1,1,1,2,2,2
MALE,37,3,2,2,9,3,1,2, ,2,8,8,FEMALE,50,4,2,5,6,2, ,2,2,1,1,2,2,MALE,35,3,2,2,2,2,1,2,2,2,2,1,1,2,2
MALE,66,3,2,1,7,3,1,2, ,1,2,1,FEMALE,34,8,2,1,7,2,2,1,1,1,1,2,1,FEMALE,67,8,2,1,7,2,1,2,2,1,1,1,2,2,2
MALE,19,3,2,1,9,3,6,2, ,2,2,1,FEMALE,30,3,2,2,5,2,1,1,2,2,2,1,1,MALE,33,8,2,1,8,1,1,2,2,2,2,2,1,1,1
MALE,32,7,2,1,7,1,1,1,1,1,2,1,MALE,40,6,2,1,99,1, ,1,2,1,1,2,2,MALE,60,3,2,1,2,1,3,2,2,2,2,1,1,2,1
MALE,67,3,2,1,1,3,1,2, , , , ,FEMALE,52,3,2,1,8, , ,1,2,2,2,1,8,MALE,56,8,2,1,6,1,1,2,2,2,2,2,1,2,1
MALE,70,3,2,1,1,2,3,2, , , , ,FEMALE,63,6,2,1,6,2, ,1,2,1,1,2,2,MALE,30,8,2,1,6,3,1,2,2,1,1,2,1,2,1
FEMALE,48,3,2,1,7,2,1,1,2,1,2,1,FEMALE,40,6,2,1,5,2, ,1,1,2,2,1,2,MALE,67,5,8,8,7,2,1,1,2,2,2,2,2,2,8
FEMALE,78,9,2,9,9,2,5,1,1, , , ,FEMALE,99,2,2,9,99,2, ,2,8,2,2,2,1,MALE,67,4,2,1,99,1,1,2, ,1,2,8,2,1,8
MALE,58,3,2,1,3,2,1,2, ,2,2,2,FEMALE,58,3,2,1,3, , ,2,2,2,2,1,2,FEMALE,68,8,2,2,6,2,1,2,2,2,2,2,2,1,1
FEMALE,64,3,2,1,3,1,3,2, , , , ,FEMALE,22,6,1,1,8,2,2,1,2,1,2,1,1,FEMALE,57,8,2,1,5,4,6,2, ,1,1,2,2,2,8
MALE,87,6,2,1,9,2,1,2, , , , ,MALE,54,4,2,1,2,2,2,2,2,2,1,1,1,FEMALE,79,3,2,1,5,3,5, , ,2,2,1,2,2,2
MALE,75,2,2,1,9,3,5,2, , , , ,FEMALE,54,5,2,1,5,2, ,1,1,1,2,1,2,FEMALE,41,8,2,1,8,2,1,2,2,1,1,1,2,2,2
FEMALE,43,3,2,2,1,2,6,2, ,2,2,2,FEMALE,60,5,2,1,5,2, ,1,2,1,1,2,2,MALE,65,3,2,1,1,4,3,2, ,2,2,1,2,1,2
FEMALE,20,5,2,1,9,1,6,1,1,2,2,2,MALE,32,5,2,1,7,2, ,1,2,1,2,1,1,MALE,67,8,2,4,8,2,1,2,2,2,2,8,9,8,8
FEMALE,60,3,2,1,7,1,1,2, ,2,1,2,FEMALE,81,4,2,1,99,2, ,2,1,2,2,2,2,MALE,20,3,2,1,9,2,6,2,2,1,2,1,2,1,2
MALE,52,5,2,5,4,2,6,2, ,1,2,1,FEMALE,67,4,2,1,4,2, ,1,2,1,1,2,1,FEMALE,19,4,2,1,6,3,6,1,1,1,2,1,2,2,2
FEMALE,57,5,2,1,7,1,1,2, ,1,2,8,MALE,56,6,2,1,9,2, ,1,2,1,2,2,2,FEMALE,56,3,2,1,1,2,3,1, ,1,2,2,2,1,1
MALE,66,4,2,1,3,2,1,2, ,2,1,2,FEMALE,33,6,2,1,8,2,2,1,1,1,8,2,2,MALE,46,5,2,1,9,2,1,2,2,1,1,1,1,2,2
MALE,72,7,2,1,8,1,1,1,1, , , ,FEMALE,81,4,2,1,6,1, ,1,2,1,1,2,2,FEMALE,21,3,1,1,1,3,2,2,2,2,2,1,1,2,2
FEMALE,28,3,2,2,2,2,6,2, ,1,2,2,MALE,66,8,2,1,8,1,2,1,1,1,1,2,2,FEMALE,34,8,2,1,6,3,1,2,2,1,1,1,8,2,2
FEMALE,90,4,2,1,2,1,5,2, , , , ,FEMALE,47,3,2,1,4,2, ,1,1,2,1,2,2,MALE,55,3,2,1,98,1,6,2, ,2,2,1,1,2,2
FEMALE,36,6,2,1,6,1,1,2, ,2,2,2,FEMALE,68,2,2,1,3,2, ,2,2,2,2,1,1,MALE,34,4,2,1,8,2,6,2,2,2,2,1,1,2,2
FEMALE,61,6,2,1,6,3,1,2, , , , ,FEMALE,57,3,2,1,7,2,2,1,1,1,1,2,2,FEMALE,37,5,2,1,6,3,1,2, ,2,1,2,2,2,2
FEMALE,35,5,2,1,6,2,1,2, ,1,2,1,MALE,38,3,2,1,7,2, ,1,2,1,2,2,2,MALE,26,3,1,1,4,2,1,2,2,2,2,1,2,1,1
FEMALE,42,5,1,1,8,2,1,2, ,1,2,1,FEMALE,60,3,2,1,1, , ,2,2,8,8,8,8,FEMALE,65,5,2,1,1,3,3,1,2,1,1,1,2,1,2
MALE,55,6,2,1,5,1,3,2, ,1,2,1,MALE,65,8,2,1,9,2, ,2,2,2,2,1,1,FEMALE,21,3,2,4,6,3,6,1,1,1,1,1,2,2,2
MALE,52,7,2,1,8,2,1,1,2,1,2,1,FEMALE,81,3,2,4,1, , ,2,8,8,1,2,8,MALE,24,8,2,1,5,2,2,2,2,1,1,1,1,8,1
FEMALE,50,3,2,1,6,2,1,1,2,2,1,2,FEMALE,36,4,2,1,98,1, ,2,2,2,2,1,1,FEMALE,74,6,2,1,99,3,2,2,2,1,1,1,1,2,2
MALE,60,7,2,1,8,1,1,2, ,2,8,2,MALE,26,6,2,1,6,2,2,2,2,2,2,1,1,FEMALE,57,5,2,1,2,1,3,1, ,1,1,1,1,2,1
FEMALE,27,5,2,3,9,9,1,9, ,1,2,1,FEMALE,50,6,2,1,5,2, ,1,1,1,1,2,2,FEMALE,72,3,2,3,1,4,5, ,2,2,2,2,1,2,1
MALE,40,6,2,1,9,1,4,1,1,1,2,1,FEMALE,40,5,2,1,8,2, ,2,2,1,1,2,2,MALE,47,6,2,1,9,1,1,2,2,2,2,1,1,2,2
FEMALE,35,6,1,1,6,3,1,2, ,2,1,2,FEMALE,82,4,2,1,2,2, ,2,2,1,1,2,2,MALE,24,6,2,1,6,2,6,1,1,1,1,1,2,1,1
MALE,33,6,2,1,6,3,1,2, ,1,9,2,FEMALE,21,3,1,2,4,2, ,2,2,2,1,2,2,MALE,19,3,1,1,8,2,6,2,2,1,2,1,1,1,1
MALE,34,5,2,1,7,3,4,2, ,8,2,8,FEMALE,37,6,2,1,7,8,2,8,8,1,1,2,2,FEMALE,57,1,2,1,1,4,6, , ,2,2,1,2,1,2
MALE,30,1,2,1,1,4,6,2, , , , ,FEMALE,69,4,2,1,6,2,2,1,2,1,2,2,2,MALE,44,3,2,1,3,4,1,2, ,2,2,1,1,2,2
MALE,45,6,2,1,8,1,3,1,2,8,2,2,FEMALE,67,2,2,1,99, , ,2,1,2,1,2,1,MALE,29,8,2,1,6,1,1,1,2,1,1,1,1,2,2
MALE,60,3,2,1,5,1,1,2, ,2,1,1,FEMALE,39,8,2,2,8,2,2,2,1,1,1,2,2,MALE,34,8,2,1,8,3,1,2,2,2,2,1,1,2,2
FEMALE,44,6,2,1,7,1,1,1,1,1,2,1,MALE,68,6,2,1,7,2, ,2,2,1,8,2,2,MALE,23,3,2,1,4,3,6,2,2,1,2,2,1,2,1
FEMALE,81,3,2,1,1,3,5,2, , , , ,MALE,51,3,2,1,99, , ,2,2,8,8,8,1,MALE,26,3,2,2,3,3,6,2,2,1,2,2,2,1,1
FEMALE,70,5,2,1,9,3,3,1,2,2,1,2,MALE,45,8,9,9,9,9,2,1,1,1,1,2,2,FEMALE,68,6,2,1,99,3,1,2,2,2,2,8,2,2,2
FEMALE,50,6,2,1,8,1,1,1,1,2,1,2,FEMALE,70,2,2,1,98,2, ,2,2,2,2,1,2,MALE,56,3,2,2,98,3,2, , ,2,2,2,2,1,1
MALE,72,5,2,1,9,9,1,2, , , , ,FEMALE,74,2,2,1,2, , ,8,2,2,2,8,1,FEMALE,55,1,1,1,1,4,4,2,2,1,2,2,1,1,1
MALE,82,7,2,1,5,1,1,2, , , , ,FEMALE,59,8,2,1,6,2, ,2,2,1,1,2,2,FEMALE,31,6,2,1,6,1,6,1,1,1,1,1,1,2,2
MALE,30,5,2,1,2,9,6,2, ,8,8,2,FEMALE,99,4,2,1,99,2, ,1,1,1,2,2,2,FEMALE,36,6,2,1,7,3,2,2,2,2,2,1,1,2,2
FEMALE,18,2,2,2,1,2,6,2, ,2,2,1,MALE,60,8,2,1,8,1,2,1,2,1,2,2,2,FEMALE,83,8,2,1,2,1,5,2,2,1,1,1,1,1,8
MALE,63,3,2,1,3,3,1,2, , , , ,MALE,73,6,2,1,99,2, ,8,2,8,2,2,2,MALE,99,8,2,1,7,2,3,2,2,1,1,2,1,1,2
FEMALE,32,5,2,2,3,2,1,2, , , , ,FEMALE,48,5,2,1,5,2,2,2,2,1,1,2,2,FEMALE,54,8,2,1,9,3,3,2,2,1,1,1,1,2,2
FEMALE,78,2,2,1,2,2,5,2, , , , ,MALE,67,6,2,1,3,1, ,1,1,1,1,2,1,FEMALE,45,3,2,1,2,3,3,2,2,1,2,2,2,2,8
